"MOVESRunID","iterationID","yearID","monthID","dayID","hourID","stateID","countyID","zoneID","linkID","sourceTypeID","regClassID","fuelTypeID","fuelSubTypeID","modelYearID","roadTypeID","SCC","engTechID","sectorID","hpID","activityTypeID","activity","activityMean","activitySigma"
"1","1","2018","7","5","5","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","14991.5",\N,\N
"1","1","2018","7","5","4","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","9339.11",\N,\N
"1","1","2018","7","5","4","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","657.19",\N,\N
"1","1","2018","7","5","4","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","59894.3",\N,\N
"1","1","2018","7","5","4","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","54721.3",\N,\N
"1","1","2018","7","5","4","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","69044.4",\N,\N
"1","1","2018","7","5","4","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","10002.5",\N,\N
"1","1","2018","7","5","3","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","10120.8",\N,\N
"1","1","2018","7","5","3","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","712.197",\N,\N
"1","1","2018","7","5","3","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","64907.8",\N,\N
"1","1","2018","7","5","3","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","59301.6",\N,\N
"1","1","2018","7","5","3","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","74823.5",\N,\N
"1","1","2018","7","5","3","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","10839.7",\N,\N
"1","1","2018","7","5","2","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","12551.5",\N,\N
"1","1","2018","7","5","2","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","883.241",\N,\N
"1","1","2018","7","5","2","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","80496.3",\N,\N
"1","1","2018","7","5","2","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","73543.8",\N,\N
"1","1","2018","7","5","2","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","92793.6",\N,\N
"1","1","2018","7","5","2","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","13443",\N,\N
"1","1","2018","7","5","1","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","19733.8",\N,\N
"1","1","2018","7","5","1","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","1388.66",\N,\N
"1","1","2018","7","5","1","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","126558",\N,\N
"1","1","2018","7","5","1","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","115627",\N,\N
"1","1","2018","7","5","1","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","145893",\N,\N
"1","1","2018","7","5","1","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","21135.5",\N,\N
"1","1","2018","2","5","24","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","29952.8",\N,\N
"1","1","2018","2","5","24","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","2107.77",\N,\N
"1","1","2018","2","5","24","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","192096",\N,\N
"1","1","2018","2","5","24","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","175505",\N,\N
"1","1","2018","2","5","24","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","163133",\N,\N
"1","1","2018","2","5","24","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","7553.1",\N,\N
"1","1","2018","2","5","23","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","41720.3",\N,\N
"1","1","2018","2","5","23","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","2935.85",\N,\N
"1","1","2018","2","5","23","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","267565",\N,\N
"1","1","2018","2","5","23","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","244456",\N,\N
"1","1","2018","2","5","23","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","227223",\N,\N
"1","1","2018","2","5","23","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","10520.5",\N,\N
"1","1","2018","2","5","22","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","53232.2",\N,\N
"1","1","2018","2","5","22","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","3745.93",\N,\N
"1","1","2018","2","5","22","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","341394",\N,\N
"1","1","2018","2","5","22","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","311907",\N,\N
"1","1","2018","2","5","22","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","289920",\N,\N
"1","1","2018","2","5","22","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","13423.4",\N,\N
"1","1","2018","2","5","21","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","59291",\N,\N
"1","1","2018","2","5","21","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","4172.29",\N,\N
"1","1","2018","2","5","21","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","380252",\N,\N
"1","1","2018","2","5","21","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","347409",\N,\N
"1","1","2018","2","5","21","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","322919",\N,\N
"1","1","2018","2","5","21","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","14951.2",\N,\N
"1","1","2018","2","5","20","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","74255.7",\N,\N
"1","1","2018","2","5","20","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","5225.35",\N,\N
"1","1","2018","2","5","20","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","476223",\N,\N
"1","1","2018","2","5","20","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","435093",\N,\N
"1","1","2018","2","5","20","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","404423",\N,\N
"1","1","2018","2","5","20","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","18724.8",\N,\N
"1","1","2018","2","5","19","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","99999.8",\N,\N
"1","1","2018","2","5","19","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","7036.95",\N,\N
"1","1","2018","2","5","19","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","641328",\N,\N
"1","1","2018","2","5","19","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","585937",\N,\N
"1","1","2018","2","5","19","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","544635",\N,\N
"1","1","2018","2","5","19","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","25216.6",\N,\N
"1","1","2018","2","5","18","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","129521",\N,\N
"1","1","2018","2","5","18","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","9114.37",\N,\N
