"MOVESRunID","iterationID","yearID","monthID","dayID","hourID","stateID","countyID","zoneID","linkID","pollutantID","processID","sourceTypeID","regClassID","fuelTypeID","fuelSubTypeID","modelYearID","roadTypeID","SCC","engTechID","sectorID","hpID","emissionQuant","emissionQuantMean","emissionQuantSigma"
"1","1","2018","7","5","24","48","48015",\N,\N,"117",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"200.367",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"117",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"172.941",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"117",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"215.21",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"117",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"15.5216",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"116",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"217.228",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"116",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.1923",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"116",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"462.156",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"116",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"416.964",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"116",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"476.169",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"116",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"38.5658",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"115",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"120.983",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"115",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.09804",\N,\N
